id_leitura,id_sensor,data_hora,valor
25195,57,2025-08-31 00:53:03,8.68
25196,57,2025-08-31 06:17:03,24.53
25197,57,2025-09-02 13:36:03,12.08
25198,57,2025-09-02 09:39:03,7.57
25199,57,2025-08-11 15:24:03,14.75
25200,57,2025-08-13 01:37:03,9.18
25201,57,2025-08-19 00:30:03,11.78
25202,57,2025-08-12 23:13:03,7.78
25203,57,2025-08-26 00:47:03,0.62
25204,57,2025-08-07 16:00:03,6.85
25205,57,2025-08-08 14:23:03,9.62
25206,57,2025-09-02 22:14:03,5.67
25207,57,2025-08-11 17:58:03,10.64
25208,57,2025-08-25 01:04:03,5.61
25209,57,2025-09-02 09:12:03,24.44
25210,57,2025-09-05 02:48:03,9.54
25211,57,2025-08-14 11:26:03,7.55
25212,57,2025-08-18 05:54:03,8.3
25213,57,2025-08-13 20:47:03,4.93
25214,57,2025-08-30 01:12:03,15.64
25215,57,2025-08-16 17:15:03,3.99
25216,57,2025-08-28 08:00:03,20.84
25217,57,2025-09-03 00:47:03,16.31
25218,57,2025-08-31 18:07:03,4.22
25219,57,2025-09-02 19:32:03,2.93
25220,57,2025-08-28 11:22:03,4.46
25221,57,2025-09-04 15:53:03,18.72
25222,57,2025-08-09 13:58:03,6.74
25223,57,2025-08-25 05:08:03,2.16
25224,57,2025-08-07 22:50:03,14.74
25225,57,2025-09-01 04:52:03,12.79
25226,57,2025-08-22 21:02:03,11.6
25227,57,2025-08-21 05:01:03,22.79
25228,57,2025-09-01 06:34:03,11.08
25229,57,2025-08-11 06:54:03,16.38
25230,57,2025-09-01 11:15:03,5.91
25231,57,2025-08-26 21:36:03,9.98
25232,57,2025-08-29 09:26:03,15.62
25233,57,2025-08-19 06:56:03,1.97
25234,57,2025-08-25 05:28:03,6.24
25235,57,2025-08-18 16:39:03,7.54
25236,57,2025-08-09 09:29:03,19.17
25237,57,2025-08-09 20:27:03,8.77
25238,57,2025-08-08 14:18:03,2.29
25239,57,2025-09-03 16:53:03,4.21
25240,57,2025-09-03 08:59:03,6.15
25241,57,2025-08-30 23:41:03,6.1
25242,57,2025-08-20 04:02:03,16.21
25243,57,2025-08-17 12:27:03,13.65
25244,57,2025-08-18 21:08:03,4.63
25245,57,2025-08-27 07:46:03,7.01
25246,57,2025-08-12 22:48:03,4.61
25247,57,2025-08-11 22:49:03,12.74
25248,57,2025-08-18 15:58:03,8.31
25249,57,2025-08-27 19:54:03,3.5
25250,57,2025-08-11 07:12:03,20.89
25251,57,2025-08-11 22:06:03,21.24
25252,57,2025-08-31 08:47:03,3.21
25253,57,2025-08-11 10:08:03,17.34
25254,57,2025-08-22 00:49:03,4.64
25255,57,2025-08-11 18:06:03,11.64
25256,57,2025-09-04 00:59:03,3.26
25257,57,2025-09-01 19:38:03,3.37
25258,57,2025-09-05 22:27:03,4.5
25259,57,2025-08-24 08:34:03,15.66
25260,57,2025-08-19 08:09:03,1.36
25261,57,2025-08-22 13:15:03,11.46
25262,57,2025-08-30 08:36:03,10.11
25263,57,2025-08-13 23:41:03,16.28
25264,57,2025-09-02 15:20:03,4.1
25265,57,2025-08-21 14:40:03,16.5
25266,57,2025-08-14 09:02:03,15.68
25267,57,2025-08-08 08:57:03,5.77
25268,57,2025-08-16 03:40:03,12.28
25269,57,2025-09-05 11:42:03,3.42
25270,57,2025-08-19 08:51:03,6.55
25271,57,2025-08-08 02:15:03,4.78
25272,57,2025-08-10 15:50:03,3.04
25273,57,2025-08-24 01:37:03,11.24
25274,57,2025-08-16 19:20:03,5.45
25275,57,2025-08-22 06:56:03,17.11
25276,57,2025-08-18 10:21:03,2.85
25277,57,2025-08-20 04:28:03,15.05
25278,57,2025-08-26 08:05:03,7.76
25279,57,2025-08-26 06:09:03,9.2
25280,57,2025-08-08 21:51:03,3.82
25281,57,2025-08-27 20:47:03,7.38
25282,57,2025-08-22 04:26:03,9.23
25283,57,2025-08-24 14:47:03,10.91
25284,57,2025-09-02 16:54:03,11.28
25285,57,2025-09-04 04:21:03,10.0
25286,57,2025-09-03 17:27:03,18.54
25287,57,2025-08-18 22:36:03,2.72
25288,57,2025-08-20 10:38:03,1.72
25289,57,2025-09-03 00:49:03,20.82
25290,57,2025-08-19 23:40:03,10.09
25291,57,2025-08-25 22:51:03,16.16
25292,57,2025-08-27 04:54:03,0.63
25293,57,2025-08-27 15:28:03,9.32
25294,57,2025-08-14 07:04:03,1.3
25295,57,2025-08-09 23:44:03,11.68
25296,57,2025-08-11 21:25:03,10.15
25297,57,2025-08-10 05:04:03,20.46
25298,57,2025-09-01 14:26:03,8.68
25299,57,2025-08-13 19:47:03,16.66
25300,57,2025-08-19 16:44:03,13.44
25301,57,2025-09-05 20:29:03,7.38
25302,57,2025-08-08 06:37:03,10.3
25303,57,2025-08-13 21:14:03,18.88
25304,57,2025-09-01 01:55:03,36.86
25305,57,2025-08-11 17:10:03,13.46
25306,57,2025-08-30 14:53:03,15.93
25307,57,2025-08-14 11:22:03,11.93
25308,57,2025-08-13 19:36:03,17.53
25309,57,2025-09-06 05:56:03,1.43
25310,57,2025-08-17 16:08:03,10.17
25311,57,2025-08-30 21:49:03,8.64
25312,57,2025-08-27 21:04:03,8.32
25313,57,2025-09-03 16:36:03,10.54
25314,57,2025-08-20 16:45:03,9.79
25315,57,2025-08-07 14:20:03,9.88
25316,57,2025-08-14 08:10:03,0.05
25317,57,2025-08-25 08:16:03,18.82
25318,57,2025-08-13 22:50:03,15.61
25319,57,2025-08-09 01:54:03,2.34
25320,57,2025-08-31 16:58:03,4.69
25321,57,2025-08-23 07:45:03,21.62
25322,57,2025-08-30 08:07:03,5.54
25323,57,2025-08-10 17:36:03,11.27
25324,57,2025-08-30 03:50:03,11.1
25325,57,2025-08-19 11:22:03,5.54
25326,57,2025-08-22 07:50:03,3.23
25327,57,2025-08-13 17:36:03,1.68
25328,57,2025-08-28 19:49:03,10.83
25329,57,2025-08-17 21:29:03,12.17
25330,57,2025-08-23 20:42:03,3.47
25331,57,2025-09-05 13:04:03,12.66
25332,57,2025-08-16 07:32:03,8.38
25333,57,2025-08-26 06:40:03,11.06
25334,57,2025-08-21 17:26:03,7.74
25335,57,2025-08-14 19:37:03,8.65
25336,57,2025-08-17 15:53:03,9.53
25337,57,2025-08-23 05:20:03,13.03
25338,57,2025-08-28 05:28:03,13.85
25339,57,2025-08-08 08:07:03,3.84
25340,57,2025-08-07 22:18:03,5.09
25341,57,2025-08-20 22:57:03,3.24
25342,57,2025-08-11 12:21:03,25.05
25343,57,2025-08-14 19:18:03,3.52
25344,57,2025-09-04 18:03:03,1.86
25345,57,2025-08-11 20:33:03,4.23
25346,57,2025-09-02 00:48:03,27.42
25347,57,2025-08-13 21:28:03,4.29
25348,57,2025-09-01 15:40:03,4.76
25349,57,2025-08-22 15:45:03,13.75
25350,57,2025-08-12 10:11:03,16.54
25351,57,2025-09-01 12:43:03,4.67
25352,57,2025-08-12 20:01:03,2.48
25353,57,2025-08-26 14:25:03,5.03
25354,57,2025-08-10 16:58:03,11.48
25355,57,2025-09-05 03:26:03,8.79
25356,57,2025-08-15 14:06:03,15.51
25357,57,2025-09-05 06:56:03,12.1
25358,57,2025-08-22 10:41:03,13.18
25359,57,2025-08-23 06:59:03,13.98
25360,57,2025-09-02 05:39:03,12.14
25361,57,2025-08-08 08:40:03,9.65
25362,57,2025-08-20 14:26:03,10.53
25363,57,2025-08-25 15:22:03,13.51
25364,57,2025-08-12 18:05:03,3.85
25365,57,2025-08-08 23:44:03,20.13
25366,57,2025-08-10 07:33:03,2.88
25367,57,2025-08-28 16:38:03,2.54
25368,57,2025-09-03 22:14:03,6.01
25369,57,2025-08-15 09:57:03,7.03
25370,57,2025-08-17 12:23:03,8.56
25371,57,2025-08-10 01:36:03,8.43
25372,57,2025-08-19 14:01:03,5.25
25373,57,2025-08-26 22:56:03,4.76
25374,57,2025-08-26 03:11:03,10.18
25375,57,2025-08-08 14:49:03,15.55
25376,57,2025-08-09 23:51:03,4.48
25377,57,2025-08-11 10:14:03,1.2
25378,57,2025-08-13 08:41:03,2.64
25379,57,2025-09-02 02:29:03,5.04
25380,57,2025-08-18 13:46:03,2.03
25381,57,2025-08-31 07:41:03,12.67
25382,57,2025-08-14 01:39:03,5.1
25383,57,2025-08-28 09:40:03,13.44
25384,57,2025-08-11 11:46:03,9.53
25385,57,2025-08-08 21:28:03,13.57
25386,57,2025-08-11 15:07:03,14.15
25387,57,2025-08-15 13:06:03,24.38
25388,57,2025-08-16 16:07:03,0.31
25389,57,2025-08-13 08:00:03,12.8
25390,57,2025-09-02 09:18:03,10.16
25391,57,2025-09-05 02:07:03,16.88
25392,57,2025-08-26 23:45:03,2.97
25393,57,2025-08-10 16:05:03,5.47
25394,57,2025-08-23 12:20:03,10.0
25395,57,2025-08-11 14:57:03,8.22
25396,57,2025-08-13 05:45:03,3.01
25397,57,2025-08-08 21:11:03,4.24
25398,57,2025-09-06 08:24:03,19.07
25399,57,2025-08-19 14:00:03,4.17
25400,57,2025-08-31 18:35:03,13.76
25401,57,2025-08-24 13:54:03,1.66
25402,57,2025-08-08 01:42:03,5.25
25403,57,2025-08-30 04:48:03,4.06
25404,57,2025-08-27 02:07:03,8.56
25405,57,2025-08-27 08:29:03,4.13
25406,57,2025-08-22 08:12:03,4.17
25407,57,2025-08-17 18:12:03,24.89
25408,57,2025-08-19 07:31:03,3.86
25409,57,2025-08-21 17:57:03,15.18
25410,57,2025-08-24 22:10:03,13.71
25411,57,2025-08-09 15:21:03,10.16
25412,57,2025-08-21 10:45:03,7.48
25413,57,2025-09-06 08:39:03,8.65
25414,57,2025-08-15 15:13:03,4.92
25415,57,2025-08-14 02:45:03,5.33
25416,57,2025-08-27 13:30:03,5.41
25417,57,2025-08-26 14:44:03,7.51
25418,57,2025-08-17 12:03:03,15.31
25419,57,2025-09-05 09:37:03,20.05
25420,57,2025-08-21 04:37:03,5.6
25421,57,2025-08-24 23:15:03,3.39
25422,57,2025-08-08 16:35:03,13.99
25423,57,2025-08-12 10:04:03,3.84
25424,57,2025-09-04 20:32:03,5.7
25425,57,2025-08-11 13:21:03,6.18
25426,57,2025-08-22 16:43:03,6.18
25427,57,2025-08-18 07:32:03,10.76
25428,57,2025-08-07 20:35:03,16.47
25429,57,2025-08-24 04:49:03,26.34
25430,57,2025-08-30 06:23:03,9.11
25431,57,2025-09-05 00:47:03,3.08
25432,57,2025-08-16 20:59:03,13.93
25433,57,2025-08-21 14:45:03,3.34
25434,57,2025-08-29 22:18:03,3.91
25435,57,2025-08-14 07:45:03,1.14
25436,57,2025-08-19 08:31:03,10.07
25437,57,2025-08-18 05:39:03,13.32
25438,57,2025-08-23 11:06:03,5.37
25439,57,2025-09-01 22:57:03,8.35
25440,57,2025-08-26 17:53:03,16.69
25441,57,2025-08-11 07:51:03,13.88
25442,57,2025-08-29 21:36:03,3.99
25443,57,2025-08-26 04:45:03,8.82
25444,57,2025-08-31 21:12:03,11.94
25445,57,2025-08-15 05:47:03,4.28
25446,57,2025-08-14 23:21:03,1.76
25447,57,2025-08-22 00:17:03,6.93
25448,57,2025-08-12 04:02:03,12.94
25449,57,2025-08-13 06:58:03,8.99
25450,57,2025-08-28 10:18:03,5.01
25451,57,2025-08-15 21:17:03,13.29
25452,57,2025-08-25 11:43:03,34.73
25453,57,2025-08-28 03:58:03,23.02
25454,57,2025-08-07 17:15:03,11.66
25455,57,2025-08-30 17:30:03,11.08
25456,57,2025-08-25 09:16:03,6.98
25457,57,2025-08-26 14:01:03,9.19
25458,57,2025-08-25 04:17:03,0.8
25459,57,2025-08-23 12:35:03,12.04
25460,57,2025-08-25 18:13:03,15.87
25461,57,2025-08-14 11:50:03,3.24
25462,57,2025-08-13 11:08:03,3.95
25463,57,2025-08-20 02:38:03,0.94
25464,57,2025-08-11 00:46:03,6.83
25465,57,2025-09-04 19:51:03,8.22
25466,57,2025-08-27 15:49:03,9.25
25467,57,2025-08-26 03:36:03,7.3
25468,57,2025-09-01 09:15:03,0.91
25469,57,2025-08-27 15:53:03,0.29
25470,57,2025-08-30 18:52:03,6.92
25471,57,2025-08-19 19:33:03,5.19
25472,57,2025-09-04 22:11:03,10.94
25473,57,2025-08-20 21:38:03,6.95
25474,57,2025-08-29 02:05:03,6.2
25475,57,2025-08-28 19:17:03,1.82
25476,57,2025-08-11 05:03:03,10.31
25477,57,2025-08-14 19:29:03,7.32
25478,57,2025-09-02 20:38:03,19.71
25479,57,2025-08-10 06:45:03,9.81
25480,57,2025-09-05 15:11:03,4.92
25481,57,2025-08-16 23:58:03,6.38
25482,57,2025-08-24 00:05:03,10.69
25483,57,2025-08-08 05:32:03,17.62
25484,57,2025-08-09 04:59:03,4.38
25485,57,2025-08-26 07:59:03,16.47
25486,57,2025-08-12 12:00:03,13.97
25487,57,2025-08-30 18:27:03,34.2
25488,57,2025-08-21 08:24:03,5.29
25489,57,2025-08-30 07:54:03,9.39
25490,57,2025-09-02 06:55:03,7.73
25491,57,2025-08-29 13:05:03,21.12
25492,57,2025-08-21 06:15:03,2.44
25493,57,2025-08-14 04:07:03,21.02
25494,57,2025-08-13 06:15:03,3.91
25495,57,2025-08-18 06:07:03,13.0
25496,57,2025-08-21 19:13:03,15.07
25497,57,2025-08-19 22:04:03,5.03
25498,57,2025-08-17 01:55:03,3.68
25499,57,2025-08-21 13:05:03,3.28
25500,57,2025-08-09 23:42:03,3.14
25501,57,2025-08-21 12:42:03,15.84
25502,57,2025-08-26 15:04:03,5.45
25503,57,2025-08-24 18:26:03,2.87
25504,57,2025-09-01 11:20:03,15.22
25505,57,2025-08-14 11:32:03,5.75
25506,57,2025-08-12 13:46:03,12.89
25507,57,2025-08-14 09:50:03,3.57
25508,57,2025-08-11 12:00:03,6.74
25509,57,2025-08-22 20:25:03,3.76
25510,57,2025-09-05 13:06:03,4.49
25511,57,2025-08-27 05:52:03,8.01
25512,57,2025-08-19 01:13:03,18.91
25513,57,2025-09-04 01:30:03,18.99
25514,57,2025-08-23 18:16:03,6.1
25515,57,2025-08-14 23:50:03,10.46
25516,57,2025-08-23 18:57:03,3.86
25517,57,2025-08-19 05:35:03,12.77
25518,57,2025-09-02 16:59:03,19.21
25519,57,2025-08-15 09:03:03,3.26
25520,57,2025-08-08 07:53:03,9.33
25521,57,2025-08-25 17:39:03,0.64
25522,57,2025-08-20 03:01:03,15.01
25523,57,2025-08-20 10:17:03,2.31
25524,57,2025-09-05 19:14:03,3.32
25525,57,2025-08-11 13:10:03,5.21
25526,57,2025-08-13 04:15:03,2.67
25527,57,2025-08-12 03:31:03,4.96
25528,57,2025-09-04 10:05:03,12.73
25529,57,2025-08-29 23:40:03,2.31
25530,57,2025-08-16 10:43:03,13.44
25531,57,2025-09-01 10:15:03,0.54
25532,57,2025-09-01 14:20:03,7.05
25533,57,2025-08-11 04:50:03,4.54
25534,57,2025-08-31 17:19:03,24.3
25535,57,2025-08-14 05:24:03,2.48
25536,57,2025-08-28 15:29:03,10.59
25537,57,2025-08-18 21:10:03,2.58
25538,57,2025-08-07 15:52:03,7.53
25539,57,2025-08-27 01:44:03,6.9
25540,57,2025-08-18 04:09:03,8.16
25541,57,2025-08-21 12:08:03,19.47
25542,57,2025-08-17 19:15:03,7.17
25543,57,2025-08-22 21:36:03,7.62
25544,57,2025-09-03 06:00:03,15.62
25545,57,2025-08-20 15:08:03,14.54
25546,57,2025-08-30 07:44:03,17.5
25547,57,2025-08-30 10:11:03,8.71
25548,57,2025-08-15 16:22:03,6.5
25549,57,2025-08-10 11:51:03,11.58
25550,57,2025-08-31 14:05:03,6.43
25551,57,2025-08-31 01:37:03,1.09
25552,57,2025-08-20 03:55:03,1.29
25553,57,2025-09-03 05:56:03,9.19
25554,57,2025-08-26 15:37:03,4.39
25555,57,2025-08-31 23:29:03,3.05
25556,57,2025-08-08 14:27:03,1.45
25557,57,2025-08-25 23:39:03,2.69
25558,57,2025-08-25 23:39:03,8.07
25559,57,2025-08-19 08:44:03,21.2
25560,57,2025-08-08 09:05:03,8.28
25561,57,2025-08-23 08:28:03,6.35
25562,57,2025-08-12 00:31:03,4.87
25563,57,2025-08-12 03:10:03,13.13
25564,57,2025-08-09 12:53:03,6.08
25565,57,2025-08-15 19:37:03,5.5
25566,57,2025-08-11 16:37:03,3.13
25567,57,2025-08-14 20:58:03,4.26
25568,57,2025-08-24 10:25:03,11.87
25569,57,2025-08-21 16:48:03,9.7
25570,57,2025-08-16 11:16:03,7.53
25571,57,2025-09-06 10:12:03,7.94
25572,57,2025-08-20 05:49:03,5.13
25573,57,2025-08-11 06:58:03,10.51
25574,57,2025-08-16 00:48:03,8.42
25575,57,2025-08-18 19:03:03,2.86
25576,57,2025-08-08 21:07:03,6.47
25577,57,2025-08-12 22:30:03,4.05
25578,57,2025-08-25 19:36:03,17.66
25579,57,2025-08-09 20:46:03,11.19
25580,57,2025-08-21 16:45:03,17.21
25581,57,2025-09-04 08:49:03,3.64
25582,57,2025-08-31 13:42:03,15.65
25583,57,2025-08-26 20:06:03,5.28
25584,57,2025-08-07 17:41:03,2.16
25585,57,2025-08-18 10:57:03,7.13
25586,57,2025-08-30 03:36:03,5.38
25587,57,2025-08-14 00:31:03,5.62
25588,57,2025-08-12 02:52:03,6.6
25589,57,2025-09-05 18:11:03,15.15
25590,57,2025-08-30 12:58:03,9.96
25591,57,2025-08-25 01:41:03,11.43
25592,57,2025-08-09 22:51:03,10.51
25593,57,2025-08-10 04:57:03,3.71
25594,57,2025-08-16 18:26:03,0.87
25595,57,2025-08-14 23:19:03,6.57
25596,57,2025-08-10 09:21:03,10.23
25597,57,2025-08-16 17:21:03,8.8
25598,57,2025-08-12 07:50:03,7.9
25599,57,2025-09-03 14:39:03,10.97
25600,57,2025-08-27 21:03:03,7.26
25601,57,2025-09-01 14:41:03,7.66
25602,57,2025-09-03 11:59:03,4.09
25603,57,2025-09-04 21:29:03,17.96
25604,57,2025-09-04 01:16:03,1.5
25605,57,2025-08-09 19:10:03,15.49
25606,57,2025-08-11 04:41:03,1.38
25607,57,2025-08-11 14:50:03,12.55
25608,57,2025-08-20 02:36:03,7.57
25609,57,2025-08-09 00:32:03,14.42
25610,57,2025-08-08 03:32:03,12.02
25611,57,2025-08-17 02:20:03,2.49
25612,57,2025-08-21 02:24:03,0.64
25613,57,2025-08-29 03:46:03,4.35
25614,57,2025-08-12 20:40:03,5.83
25615,57,2025-08-18 12:01:03,9.64
25616,57,2025-08-12 09:55:03,6.74
25617,57,2025-08-30 03:17:03,4.6
25618,57,2025-08-12 01:08:03,8.72
25619,57,2025-09-03 09:13:03,14.6
25620,57,2025-08-28 18:48:03,14.57
25621,57,2025-09-06 05:31:03,7.76
25622,57,2025-09-01 19:04:03,9.61
25623,57,2025-08-26 10:20:03,0.79
25624,57,2025-08-09 14:54:03,11.87
25625,57,2025-08-12 07:45:03,22.05
25626,57,2025-09-05 05:37:03,6.49
25627,57,2025-08-25 04:51:03,11.04
25628,57,2025-08-14 15:03:03,9.46
25629,57,2025-08-23 16:37:03,7.27
25630,57,2025-09-04 14:52:03,11.98
25631,57,2025-08-09 20:44:03,4.59
25632,57,2025-08-30 15:15:03,5.8
25633,57,2025-08-19 07:19:03,4.65
25634,57,2025-08-12 00:43:03,24.72
25635,57,2025-09-03 00:38:03,3.79
25636,57,2025-09-06 00:55:03,11.07
25637,57,2025-08-20 12:17:03,3.59
25638,57,2025-09-05 11:56:03,8.64
25639,57,2025-08-28 18:49:03,10.35
25640,57,2025-08-31 09:20:03,1.19
25641,57,2025-08-22 12:05:03,2.18
25642,57,2025-08-24 03:25:03,3.57
25643,57,2025-08-07 23:24:03,2.43
25644,57,2025-09-05 03:48:03,3.18
25645,57,2025-08-13 00:42:03,9.16
25646,58,2025-08-16 22:09:03,3.59
25647,58,2025-08-27 11:02:03,0.44
25648,58,2025-08-23 01:16:03,2.26
25649,58,2025-08-17 17:11:03,3.0
25650,58,2025-08-22 21:58:03,1.14
25651,58,2025-08-31 16:08:03,2.5
25652,58,2025-08-15 02:02:03,3.61
25653,58,2025-08-12 23:30:03,0.51
25654,58,2025-08-08 13:50:03,2.3
25655,58,2025-08-29 01:15:03,3.31
25656,58,2025-08-15 02:56:03,1.1
25657,58,2025-09-01 22:43:03,0.44
25658,58,2025-08-31 14:21:03,0.84
25659,58,2025-08-27 17:41:03,6.76
25660,58,2025-08-31 07:55:03,1.11
25661,58,2025-08-07 16:53:03,0.28
25662,58,2025-08-29 00:18:03,0.22
25663,58,2025-08-13 19:24:03,0.5
25664,58,2025-08-28 20:16:03,0.34
25665,58,2025-09-03 19:06:03,1.71
25666,58,2025-08-10 02:32:03,1.07
25667,58,2025-08-17 20:43:03,4.6
25668,58,2025-08-28 20:14:03,5.32
25669,58,2025-08-12 15:23:03,1.6
25670,58,2025-08-26 10:57:03,5.48
25671,58,2025-08-12 08:39:03,1.5
25672,58,2025-08-26 23:14:03,2.57
25673,58,2025-08-08 19:08:03,0.44
25674,58,2025-09-01 16:37:03,0.14
25675,58,2025-08-30 20:20:03,0.44
25676,58,2025-08-12 14:25:03,0.73
25677,58,2025-09-04 13:28:03,3.48
25678,58,2025-08-28 22:27:03,0.48
25679,58,2025-08-14 14:00:03,0.35
25680,58,2025-08-13 10:52:03,6.56
25681,58,2025-08-16 18:37:03,2.92
25682,58,2025-09-03 15:48:03,1.6
25683,58,2025-09-03 07:27:03,0.25
25684,58,2025-09-05 09:19:03,4.77
25685,58,2025-08-25 00:45:03,0.29
25686,58,2025-08-18 23:37:03,2.36
25687,58,2025-08-29 10:37:03,2.75
25688,58,2025-08-29 20:46:03,1.28
25689,58,2025-08-13 00:51:03,6.05
25690,58,2025-08-31 21:59:03,0.13
25691,58,2025-08-16 13:20:03,4.26
25692,58,2025-08-29 15:02:03,2.02
25693,58,2025-08-22 23:13:03,2.36
25694,58,2025-08-17 20:43:03,10.82
25695,58,2025-08-09 09:09:03,2.18
25696,58,2025-08-27 21:48:03,3.99
25697,58,2025-08-26 15:01:03,0.42
25698,58,2025-09-02 00:24:03,4.14
25699,58,2025-08-12 08:56:03,3.58
25700,58,2025-08-07 20:44:03,8.61
25701,58,2025-08-15 19:58:03,6.86
25702,58,2025-08-20 14:22:03,0.6
25703,58,2025-09-01 10:37:03,1.56
25704,58,2025-08-08 05:25:03,6.06
25705,58,2025-09-01 12:48:03,2.56
25706,58,2025-08-24 05:15:03,1.56
25707,58,2025-08-23 13:28:03,0.29
25708,58,2025-08-28 17:35:03,1.08
25709,58,2025-08-30 07:47:03,2.74
25710,58,2025-08-08 23:29:03,3.75
25711,58,2025-08-08 05:12:03,1.48
25712,58,2025-08-15 06:29:03,0.14
25713,58,2025-09-06 04:32:03,2.51
25714,58,2025-08-19 05:42:03,6.36
25715,58,2025-08-20 21:19:03,1.71
25716,58,2025-08-16 09:11:03,6.59
25717,58,2025-08-13 16:31:03,1.09
25718,58,2025-08-17 06:04:03,5.44
25719,58,2025-08-25 12:50:03,3.86
25720,58,2025-08-16 00:31:03,8.16
25721,58,2025-08-14 22:21:03,3.91
25722,58,2025-08-13 01:52:03,0.97
25723,58,2025-08-25 07:52:03,5.77
25724,58,2025-09-03 04:10:03,2.77
25725,58,2025-08-09 06:40:03,0.44
25726,58,2025-08-25 01:02:03,0.12
25727,58,2025-09-03 23:10:03,1.14
25728,58,2025-08-24 22:49:03,3.86
25729,58,2025-09-01 15:29:03,2.41
25730,58,2025-08-23 14:02:03,1.87
25731,58,2025-08-28 07:04:03,0.01
25732,58,2025-08-19 08:38:03,1.43
25733,58,2025-08-25 16:17:03,0.43
25734,58,2025-08-29 00:50:03,1.52
25735,58,2025-08-08 10:52:03,12.0
25736,58,2025-08-25 05:56:03,5.29
25737,58,2025-08-27 16:25:03,0.93
25738,58,2025-08-23 18:31:03,2.25
25739,58,2025-08-10 13:31:03,1.74
25740,58,2025-08-27 10:21:03,0.35
25741,58,2025-09-04 18:02:03,11.47
25742,58,2025-08-12 22:26:03,1.38
25743,58,2025-08-18 17:42:03,1.76
25744,58,2025-09-02 20:31:03,2.61
25745,58,2025-08-24 03:26:03,0.53
25746,58,2025-08-14 00:15:03,0.63
25747,58,2025-08-11 14:48:03,0.53
25748,58,2025-08-22 04:40:03,1.21
25749,58,2025-08-10 01:06:03,0.56
25750,58,2025-08-12 19:12:03,6.52
25751,58,2025-08-26 01:12:03,3.13
25752,58,2025-08-21 02:49:03,5.7
25753,58,2025-08-14 03:42:03,4.72
25754,58,2025-08-25 05:20:03,3.04
25755,58,2025-08-10 20:31:03,0.7
25756,58,2025-08-07 17:56:03,2.39
25757,58,2025-08-29 09:46:03,0.52
25758,58,2025-08-07 23:39:03,0.36
25759,58,2025-08-17 10:46:03,2.5
25760,58,2025-08-16 12:58:03,2.45
25761,58,2025-08-24 02:40:03,0.43
25762,58,2025-08-09 15:49:03,1.09
25763,58,2025-09-06 01:45:03,0.17
25764,58,2025-08-31 08:01:03,3.14
25765,58,2025-08-19 06:57:03,10.95
25766,58,2025-08-14 16:06:03,3.37
25767,58,2025-08-20 09:12:03,4.65
25768,58,2025-08-17 04:32:03,1.62
25769,58,2025-08-12 16:00:03,0.25
25770,58,2025-09-04 18:19:03,3.24
25771,58,2025-09-01 00:58:03,0.74
25772,58,2025-08-17 15:44:03,1.23
25773,58,2025-09-02 20:19:03,3.04
25774,58,2025-08-13 18:42:03,5.88
25775,58,2025-08-20 16:17:03,1.67
25776,58,2025-09-01 04:56:03,8.15
25777,58,2025-08-20 20:58:03,1.83
25778,58,2025-08-30 10:57:03,0.33
25779,58,2025-08-10 13:09:03,1.83
25780,58,2025-08-17 13:50:03,4.93
25781,58,2025-08-08 14:52:03,1.93
25782,58,2025-08-08 00:16:03,3.44
25783,58,2025-08-21 06:21:03,1.98
25784,58,2025-08-12 10:08:03,1.97
25785,58,2025-08-26 21:25:03,0.84
25786,58,2025-09-03 21:13:03,0.56
25787,58,2025-08-10 22:35:03,0.82
25788,58,2025-08-08 06:00:03,1.45
25789,58,2025-08-21 22:42:03,4.15
25790,58,2025-08-17 22:50:03,4.42
25791,58,2025-08-09 16:17:03,0.45
25792,58,2025-08-14 06:04:03,2.01
25793,58,2025-08-12 03:21:03,1.34
25794,58,2025-08-24 07:23:03,2.12
25795,58,2025-08-10 18:57:03,2.61
25796,58,2025-08-24 16:57:03,0.82
25797,58,2025-08-29 05:19:03,6.29
25798,58,2025-08-24 03:29:03,6.85
25799,58,2025-09-01 13:55:03,0.28
25800,58,2025-08-25 05:03:03,3.04
25801,58,2025-08-20 18:44:03,0.08
25802,58,2025-08-25 22:41:03,0.12
25803,58,2025-08-18 16:47:03,7.91
25804,58,2025-08-18 01:31:03,2.97
25805,58,2025-09-04 12:16:03,0.98
25806,58,2025-08-22 13:33:03,2.77
25807,58,2025-08-18 03:15:03,4.67
25808,58,2025-08-21 15:33:03,5.12
25809,58,2025-09-01 13:48:03,0.05
25810,58,2025-08-11 16:12:03,4.26
25811,58,2025-08-11 19:12:03,4.8
25812,58,2025-08-07 16:32:03,2.26
25813,58,2025-08-22 09:02:03,1.63
25814,58,2025-08-08 07:46:03,0.29
25815,58,2025-08-12 22:32:03,0.68
25816,58,2025-08-20 02:43:03,1.69
25817,58,2025-08-30 05:47:03,5.01
25818,58,2025-08-26 16:32:03,4.06
25819,58,2025-08-19 08:38:03,1.71
25820,58,2025-08-14 14:55:03,3.85
25821,58,2025-08-29 20:57:03,3.63
25822,58,2025-08-30 13:19:03,2.16
25823,58,2025-09-03 04:19:03,0.62
25824,58,2025-08-26 20:46:03,1.07
25825,58,2025-08-13 02:40:03,0.45
25826,58,2025-08-22 02:42:03,0.02
25827,58,2025-08-29 01:10:03,0.21
25828,58,2025-08-18 18:40:03,3.56
25829,58,2025-09-01 15:50:03,0.09
